date,volume
23-12-1985,143225600
24-12-1985,64601600
26-12-1985,45852800
27-12-1985,122886400
30-12-1985,107676800
31-12-1985,87248000
2/1/1986,117420800
3/1/1986,242166400
6/1/1986,185046400
7/1/1986,470534400
8/1/1986,607600000
9/1/1986,447238400
10/1/1986,153238400
13-01-1986,215420800
14-01-1986,272697600
15-01-1986,423472000
16-01-1986,534777600
17-01-1986,345385600
20-01-1986,127411200
21-01-1986,151961600
22-01-1986,143001600
23-01-1986,156419200
24-01-1986,111977600
27-01-1986,389580800
28-01-1986,222297600
29-01-1986,589568000
30-01-1986,236880000
31-01-1986,147705600
3/2/1986,350022400
4/2/1986,260176000
5/2/1986,197164800
6/2/1986,134220800
7/2/1986,129404800
10/2/1986,111843200
11/2/1986,153462400
12/2/1986,133056000
13-02-1986,109379200
14-02-1986,137513600
18-02-1986,148108800
19-02-1986,359676800
20-02-1986,137916800
21-02-1986,189078400
24-02-1986,247116800
25-02-1986,224739200
26-02-1986,164729600
27-02-1986,108124800
28-02-1986,125126400
3/3/1986,108819200
4/3/1986,89107200
5/3/1986,177027200
6/3/1986,101337600
7/3/1986,96185600
10/3/1986,75488000
11/3/1986,103062400
12/3/1986,85680000
13-03-1986,115964800
14-03-1986,384854400
17-03-1986,118720000
18-03-1986,249356800
19-03-1986,189884800
20-03-1986,904131200
21-03-1986,260377600
24-03-1986,294313600
25-03-1986,281075200
26-03-1986,222140800
27-03-1986,219004800
31-03-1986,187801600
1/4/1986,222723200
2/4/1986,325292800
3/4/1986,211075200
4/4/1986,125955200
7/4/1986,120131200
8/4/1986,193222400
9/4/1986,135318400
10/4/1986,109984000
11/4/1986,75667200
14-04-1986,84963200
15-04-1986,131398400
16-04-1986,210828800
17-04-1986,270099200
18-04-1986,247676800
21-04-1986,273548800
22-04-1986,327868800
23-04-1986,261475200
24-04-1986,458371200
25-04-1986,261072000
28-04-1986,145532800
29-04-1986,132697600
30-04-1986,137782400
1/5/1986,257936000
2/5/1986,93587200
5/5/1986,149340800
6/5/1986,218534400
7/5/1986,198800000
8/5/1986,233363200
9/5/1986,222499200
12/5/1986,400422400
13-05-1986,471766400
14-05-1986,482988800
15-05-1986,222544000
16-05-1986,319244800
19-05-1986,209507200
20-05-1986,245795200
21-05-1986,346729600
22-05-1986,220505600
23-05-1986,139843200
27-05-1986,84649600
28-05-1986,207132800
29-05-1986,101427200
30-05-1986,127433600
2/6/1986,199248000
3/6/1986,325897600
4/6/1986,300652800
5/6/1986,147884800
6/6/1986,177363200
9/6/1986,247027200
10/6/1986,246892800
11/6/1986,186860800
12/6/1986,129091200
13-06-1986,143001600
16-06-1986,173600000
17-06-1986,222051200
18-06-1986,429654400
19-06-1986,344646400
20-06-1986,161302400
23-06-1986,116323200
24-06-1986,141993600
25-06-1986,131980800
26-06-1986,116928000
27-06-1986,50198400
30-06-1986,70761600
1/7/1986,87718400
2/7/1986,144838400
3/7/1986,181171200
7/7/1986,181820800
8/7/1986,273683200
9/7/1986,365120000
10/7/1986,208566400
11/7/1986,224000000
14-07-1986,237440000
15-07-1986,297920000
16-07-1986,539840000
17-07-1986,250880000
18-07-1986,309120000
21-07-1986,228480000
22-07-1986,239680000
23-07-1986,179491200
24-07-1986,144569600
25-07-1986,217459200
28-07-1986,246400000
29-07-1986,595840000
30-07-1986,255360000
31-07-1986,282240000
1/8/1986,150080000
4/8/1986,130166400
5/8/1986,117891200
6/8/1986,185203200
7/8/1986,173398400
8/8/1986,110140800
11/8/1986,183433600
12/8/1986,244160000
13-08-1986,454720000
14-08-1986,230720000
15-08-1986,137177600
18-08-1986,147347200
19-08-1986,137782400
20-08-1986,171315200
21-08-1986,194656000
22-08-1986,115718400
25-08-1986,126403200
26-08-1986,131241600
27-08-1986,147033600
28-08-1986,219699200
29-08-1986,135228800
2/9/1986,232960000
3/9/1986,117488000
4/9/1986,198800000
5/9/1986,98492800
8/9/1986,126201600
9/9/1986,150774400
10/9/1986,75667200
11/9/1986,134355200
12/9/1986,228480000
15-09-1986,222723200
16-09-1986,246400000
17-09-1986,116860800
18-09-1986,99030400
19-09-1986,127612800
22-09-1986,239680000
23-09-1986,338240000
24-09-1986,176870400
25-09-1986,187801600
26-09-1986,70022400
29-09-1986,208947200
30-09-1986,180790400
1/10/1986,138588800
2/10/1986,94819200
3/10/1986,138745600
6/10/1986,94505600
7/10/1986,127993600
8/10/1986,111574400
9/10/1986,77952000
10/10/1986,58531200
13-10-1986,99680000
14-10-1986,199337600
15-10-1986,205408000
16-10-1986,135766400
17-10-1986,151872000
20-10-1986,148982400
21-10-1986,113724800
22-10-1986,94483200
23-10-1986,123132800
24-10-1986,75331200
27-10-1986,151200000
28-10-1986,142240000
29-10-1986,85433600
30-10-1986,293440000
31-10-1986,121296000
3/11/1986,151827200
4/11/1986,246400000
5/11/1986,624960000
6/11/1986,331520000
7/11/1986,143158400
10/11/1986,105884800
11/11/1986,50176000
12/11/1986,130995200
13-11-1986,137513600
14-11-1986,135116800
17-11-1986,141680000
18-11-1986,170060800
19-11-1986,302400000
20-11-1986,295680000
21-11-1986,286720000
24-11-1986,376320000
25-11-1986,848960000
26-11-1986,506240000
28-11-1986,220550400
1/12/1986,347200000
2/12/1986,369600000
3/12/1986,336000000
4/12/1986,268800000
5/12/1986,262080000
8/12/1986,347200000
9/12/1986,302400000
10/12/1986,244160000
11/12/1986,226240000
12/12/1986,180118400
15-12-1986,209059200
16-12-1986,151939200
17-12-1986,151110400
18-12-1986,175056000
19-12-1986,199091200
22-12-1986,164371200
23-12-1986,244160000
24-12-1986,95760000
26-12-1986,89868800
29-12-1986,117644800
30-12-1986,148153600
31-12-1986,132563200
2/1/1987,120870400
5/1/1987,239680000
6/1/1987,324800000
7/1/1987,434560000
8/1/1987,291200000
9/1/1987,239680000
12/1/1987,232960000
13-01-1987,211724800
14-01-1987,504000000
15-01-1987,546560000
16-01-1987,407680000
19-01-1987,362880000
20-01-1987,775040000
21-01-1987,533120000
22-01-1987,472640000
23-01-1987,459200000
26-01-1987,351680000
27-01-1987,378560000
28-01-1987,414400000
29-01-1987,557760000
30-01-1987,409920000
2/2/1987,246400000
3/2/1987,178617600
4/2/1987,217840000
5/2/1987,340480000
6/2/1987,293440000
9/2/1987,157001600
10/2/1987,166790400
11/2/1987,342720000
12/2/1987,710080000
13-02-1987,510720000
17-02-1987,409920000
18-02-1987,470400000
19-02-1987,313600000
20-02-1987,190646400
23-02-1987,351680000
24-02-1987,356160000
25-02-1987,454720000
26-02-1987,499520000
27-02-1987,405440000
2/3/1987,396480000
3/3/1987,436800000
4/3/1987,448000000
5/3/1987,338240000
6/3/1987,176377600
9/3/1987,255360000
10/3/1987,244160000
11/3/1987,218467200
12/3/1987,302400000
13-03-1987,197612800
16-03-1987,246400000
17-03-1987,244160000
18-03-1987,302400000
19-03-1987,206729600
20-03-1987,347200000
23-03-1987,246400000
24-03-1987,268800000
25-03-1987,273280000
26-03-1987,143024000
27-03-1987,133907200
30-03-1987,259840000
31-03-1987,273280000
1/4/1987,217862400
2/4/1987,777280000
3/4/1987,539840000
6/4/1987,288960000
7/4/1987,259840000
8/4/1987,230720000
9/4/1987,237440000
10/4/1987,217840000
13-04-1987,142217600
14-04-1987,407680000
15-04-1987,349440000
16-04-1987,347200000
20-04-1987,149161600
21-04-1987,432320000
22-04-1987,403200000
23-04-1987,304640000
24-04-1987,255360000
27-04-1987,383040000
28-04-1987,324800000
29-04-1987,291200000
30-04-1987,253120000
1/5/1987,132720000
4/5/1987,142105600
5/5/1987,230720000
6/5/1987,286720000
7/5/1987,180790400
8/5/1987,184732800
11/5/1987,197276800
12/5/1987,259840000
13-05-1987,311360000
14-05-1987,148489600
15-05-1987,145958400
18-05-1987,241920000
19-05-1987,239680000
20-05-1987,288960000
21-05-1987,173801600
22-05-1987,97104000
26-05-1987,152252800
27-05-1987,180700800
28-05-1987,151222400
29-05-1987,92601600
1/6/1987,83305600
2/6/1987,137491200
3/6/1987,171315200
4/6/1987,153596800
5/6/1987,130928000
8/6/1987,201846400
9/6/1987,127052800
10/6/1987,146227200
11/6/1987,125372800
12/6/1987,101763200
15-06-1987,259840000
16-06-1987,171360000
17-06-1987,297920000
18-06-1987,229600000
19-06-1987,125440000
22-06-1987,169120000
23-06-1987,80852800
24-06-1987,118720000
25-06-1987,120960000
26-06-1987,127680000
29-06-1987,101304000
30-06-1987,144480000
1/7/1987,94830400
2/7/1987,81558400
6/7/1987,85489600
7/7/1987,203840000
8/7/1987,341600000
9/7/1987,239680000
10/7/1987,156800000
13-07-1987,255360000
14-07-1987,257600000
15-07-1987,271040000
16-07-1987,94584000
17-07-1987,92198400
20-07-1987,124320000
21-07-1987,110992000
22-07-1987,60928000
23-07-1987,74737600
24-07-1987,117600000
27-07-1987,56638400
28-07-1987,74289600
29-07-1987,98828800
30-07-1987,104294400
31-07-1987,73046400
3/8/1987,63358400
4/8/1987,120960000
5/8/1987,129920000
6/8/1987,252000000
7/8/1987,152320000
10/8/1987,77996800
11/8/1987,271040000
12/8/1987,161280000
13-08-1987,196000000
14-08-1987,104854400
17-08-1987,145600000
18-08-1987,237440000
19-08-1987,66875200
20-08-1987,175840000
21-08-1987,140000000
24-08-1987,120960000
25-08-1987,136640000
26-08-1987,196000000
27-08-1987,124320000
28-08-1987,95816000
31-08-1987,150080000
1/9/1987,138880000
2/9/1987,229600000
3/9/1987,184800000
4/9/1987,108438400
8/9/1987,175840000
9/9/1987,157920000
10/9/1987,140000000
11/9/1987,124320000
14-09-1987,81905600
15-09-1987,104608000
16-09-1987,168000000
17-09-1987,66796800
18-09-1987,71198400
21-09-1987,128800000
22-09-1987,153440000
23-09-1987,254576000
24-09-1987,182560000
25-09-1987,106523200
28-09-1987,203840000
29-09-1987,171360000
30-09-1987,122080000
1/10/1987,116480000
2/10/1987,96499200
5/10/1987,134400000
6/10/1987,201600000
7/10/1987,224000000
8/10/1987,164640000
9/10/1987,145600000
12/10/1987,199360000
13-10-1987,162400000
14-10-1987,258720000
15-10-1987,348320000
16-10-1987,420000000
19-10-1987,476000000
20-10-1987,568960000
21-10-1987,534240000
22-10-1987,385280000
23-10-1987,198240000
26-10-1987,313600000
27-10-1987,455840000
28-10-1987,418880000
29-10-1987,331520000
30-10-1987,421120000
2/11/1987,188160000
3/11/1987,313600000
4/11/1987,234080000
5/11/1987,255360000
6/11/1987,187040000
9/11/1987,210560000
10/11/1987,231840000
11/11/1987,185920000
12/11/1987,246400000
13-11-1987,154560000
16-11-1987,184800000
17-11-1987,268800000
18-11-1987,265440000
19-11-1987,182560000
20-11-1987,250880000
23-11-1987,97395200
24-11-1987,197120000
25-11-1987,92400000
27-11-1987,70683200
30-11-1987,416640000
1/12/1987,181440000
2/12/1987,142240000
3/12/1987,319200000
4/12/1987,244160000
7/12/1987,203840000
8/12/1987,254240000
9/12/1987,179200000
10/12/1987,276640000
11/12/1987,122080000
14-12-1987,341600000
15-12-1987,299040000
16-12-1987,330400000
17-12-1987,325920000
18-12-1987,302400000
21-12-1987,188160000
22-12-1987,128800000
23-12-1987,171360000
24-12-1987,69944000
28-12-1987,229600000
29-12-1987,118720000
30-12-1987,155680000
31-12-1987,117600000
4/1/1988,330400000
5/1/1988,309120000
6/1/1988,268800000
7/1/1988,212800000
8/1/1988,486080000
11/1/1988,404320000
12/1/1988,400960000
13-01-1988,211680000
14-01-1988,132160000
15-01-1988,343840000
18-01-1988,125440000
19-01-1988,274400000
20-01-1988,680960000
21-01-1988,493920000
22-01-1988,445760000
25-01-1988,200480000
26-01-1988,143360000
27-01-1988,258720000
28-01-1988,232960000
29-01-1988,265440000
1/2/1988,199360000
2/2/1988,191520000
3/2/1988,226240000
4/2/1988,199360000
5/2/1988,132160000
8/2/1988,203840000
9/2/1988,116480000
10/2/1988,228480000
11/2/1988,147840000
12/2/1988,137760000
16-02-1988,154560000
17-02-1988,256480000
18-02-1988,143360000
19-02-1988,90764800
22-02-1988,200480000
23-02-1988,220640000
24-02-1988,145600000
25-02-1988,179200000
26-02-1988,82342400
29-02-1988,112000000
1/3/1988,171360000
2/3/1988,292320000
3/3/1988,473760000
4/3/1988,209440000
7/3/1988,207200000
8/3/1988,144480000
9/3/1988,134400000
10/3/1988,176960000
11/3/1988,157920000
14-03-1988,98123200
15-03-1988,181440000
16-03-1988,118720000
17-03-1988,260960000
18-03-1988,272160000
21-03-1988,227360000
22-03-1988,119179200
23-03-1988,209440000
24-03-1988,320320000
25-03-1988,131040000
28-03-1988,172480000
29-03-1988,213920000
30-03-1988,371840000
31-03-1988,217280000
4/4/1988,181440000
5/4/1988,147840000
6/4/1988,190400000
7/4/1988,163520000
8/4/1988,202720000
11/4/1988,148960000
12/4/1988,173600000
13-04-1988,143360000
14-04-1988,188160000
15-04-1988,232960000
18-04-1988,170240000
19-04-1988,212329600
20-04-1988,215040000
21-04-1988,178080000
22-04-1988,107643200
25-04-1988,150080000
26-04-1988,175840000
27-04-1988,126560000
28-04-1988,99164800
29-04-1988,89992000
2/5/1988,82196800
3/5/1988,124320000
4/5/1988,224000000
5/5/1988,70459200
6/5/1988,107038400
9/5/1988,76372800
10/5/1988,95905600
11/5/1988,174720000
12/5/1988,82980800
13-05-1988,71400000
16-05-1988,74760000
17-05-1988,193760000
18-05-1988,174720000
19-05-1988,249760000
20-05-1988,81737600
23-05-1988,183680000
24-05-1988,142240000
25-05-1988,135520000
26-05-1988,85780800
27-05-1988,83955200
31-05-1988,123200000
1/6/1988,229600000
2/6/1988,133280000
3/6/1988,175840000
6/6/1988,164640000
7/6/1988,311360000
8/6/1988,258720000
9/6/1988,269920000
10/6/1988,176960000
13-06-1988,148960000
14-06-1988,292420800
15-06-1988,122080000
16-06-1988,107374400
17-06-1988,95390400
20-06-1988,78601600
21-06-1988,123592000
22-06-1988,195563200
23-06-1988,71388800
24-06-1988,74715200
27-06-1988,83619200
28-06-1988,162568000
29-06-1988,143449600
30-06-1988,114688000
1/7/1988,94539200
5/7/1988,104451200
6/7/1988,156553600
7/7/1988,105604800
8/7/1988,105392000
11/7/1988,73628800
12/7/1988,100900800
13-07-1988,115169600
14-07-1988,62809600
15-07-1988,83025600
18-07-1988,113500800
19-07-1988,122304000
20-07-1988,120086400
21-07-1988,149027200
22-07-1988,103846400
25-07-1988,105896000
26-07-1988,101528000
27-07-1988,116524800
28-07-1988,92680000
29-07-1988,158950400
1/8/1988,85937600
2/8/1988,121284800
3/8/1988,110846400
4/8/1988,68913600
5/8/1988,52662400
8/8/1988,29937600
9/8/1988,170027200
10/8/1988,147806400
11/8/1988,106052800
12/8/1988,77481600
15-08-1988,166678400
16-08-1988,122752000
17-08-1988,118944000
18-08-1988,74065600
19-08-1988,227360000
22-08-1988,170195200
23-08-1988,163576000
24-08-1988,125473600
25-08-1988,127680000
26-08-1988,40152000
29-08-1988,57232000
30-08-1988,50568000
31-08-1988,237686400
1/9/1988,246736000
2/9/1988,186300800
6/9/1988,143449600
7/9/1988,179110400
8/9/1988,207256000
9/9/1988,234673600
12/9/1988,148030400
13-09-1988,119683200
14-09-1988,238571200
15-09-1988,165760000
16-09-1988,123760000
19-09-1988,92131200
20-09-1988,102681600
21-09-1988,91347200
22-09-1988,145667200
23-09-1988,101483200
26-09-1988,87035200
27-09-1988,162982400
28-09-1988,84694400
29-09-1988,106075200
30-09-1988,92892800
3/10/1988,90776000
4/10/1988,51654400
5/10/1988,123200000
6/10/1988,167764800
7/10/1988,457587200
10/10/1988,332640000
11/10/1988,194555200
12/10/1988,132944000
13-10-1988,164460800
14-10-1988,157248000
17-10-1988,93688000
18-10-1988,142598400
19-10-1988,277323200
20-10-1988,173465600
21-10-1988,123603200
24-10-1988,135161600
25-10-1988,85187200
26-10-1988,188720000
27-10-1988,143684800
28-10-1988,84481600
31-10-1988,242905600
1/11/1988,143696000
2/11/1988,208521600
3/11/1988,242457600
4/11/1988,153798400
7/11/1988,170083200
8/11/1988,154526400
9/11/1988,201723200
10/11/1988,99915200
11/11/1988,108684800
14-11-1988,85232000
15-11-1988,80001600
16-11-1988,147840000
17-11-1988,79542400
18-11-1988,57590400
21-11-1988,221905600
22-11-1988,148187200
23-11-1988,187992000
25-11-1988,48294400
28-11-1988,139361600
29-11-1988,92668800
30-11-1988,167843200
1/12/1988,212161600
2/12/1988,333715200
5/12/1988,154414400
6/12/1988,104932800
7/12/1988,98134400
8/12/1988,59460800
9/12/1988,44956800
12/12/1988,117880000
13-12-1988,122550400
14-12-1988,193300800
15-12-1988,112571200
16-12-1988,183489600
19-12-1988,234326400
20-12-1988,274187200
21-12-1988,241964800
22-12-1988,106030400
23-12-1988,40958400
27-12-1988,59987200
28-12-1988,51542400
29-12-1988,117812800
30-12-1988,81692800
3/1/1989,100016000
4/1/1989,239948800
5/1/1989,307328000
6/1/1989,198665600
9/1/1989,79307200
10/1/1989,103320000
11/1/1989,156128000
12/1/1989,150315200
13-01-1989,193905600
16-01-1989,168593600
17-01-1989,756604800
18-01-1989,487928000
19-01-1989,255987200
20-01-1989,173734400
23-01-1989,180532800
24-01-1989,223294400
25-01-1989,110936000
26-01-1989,285264000
27-01-1989,2127171200
30-01-1989,586499200
31-01-1989,460353600
1/2/1989,487558400
2/2/1989,473491200
3/2/1989,178908800
6/2/1989,116737600
7/2/1989,165155200
8/2/1989,157012800
9/2/1989,160809600
10/2/1989,348342400
13-02-1989,235188800
14-02-1989,891576000
15-02-1989,330624000
16-02-1989,255696000
17-02-1989,116849600
21-02-1989,190556800
22-02-1989,238324800
23-02-1989,95368000
24-02-1989,152129600
27-02-1989,115920000
28-02-1989,176019200
1/3/1989,170128000
2/3/1989,376331200
3/3/1989,387777600
6/3/1989,168515200
7/3/1989,260691200
8/3/1989,216294400
9/3/1989,133436800
10/3/1989,102715200
13-03-1989,131107200
14-03-1989,161940800
15-03-1989,90059200
16-03-1989,192236800
17-03-1989,237126400
20-03-1989,181451200
21-03-1989,128195200
22-03-1989,144849600
23-03-1989,118910400
27-03-1989,151659200
28-03-1989,141254400
29-03-1989,74401600
30-03-1989,105246400
31-03-1989,185348800
3/4/1989,166286400
4/4/1989,115729600
5/4/1989,120254400
6/4/1989,156374400
7/4/1989,354984000
10/4/1989,135374400
11/4/1989,146540800
12/4/1989,387912000
13-04-1989,181272000
14-04-1989,123356800
17-04-1989,140145600
18-04-1989,560985600
19-04-1989,425880000
20-04-1989,179816000
21-04-1989,115169600
24-04-1989,110790400
25-04-1989,116177600
26-04-1989,186132800
27-04-1989,139384000
28-04-1989,103857600
1/5/1989,80662400
2/5/1989,215745600
3/5/1989,220539200
4/5/1989,188910400
5/5/1989,460756800
8/5/1989,205923200
9/5/1989,346774400
10/5/1989,234438400
11/5/1989,300944000
12/5/1989,467140800
15-05-1989,317900800
16-05-1989,228670400
17-05-1989,248460800
18-05-1989,211254400
19-05-1989,330769600
22-05-1989,190400000
23-05-1989,134467200
24-05-1989,297606400
25-05-1989,232366400
26-05-1989,112515200
30-05-1989,111921600
